# time[BJD] normflux normfluxerr quarter
2456299.334766 0.991658 0.000382 15
2456299.355199 0.991386 0.000382 15
2456299.375632 0.991416 0.000382 15
2456299.396064 0.991823 0.000382 15
2456299.416497 0.992045 0.000382 15
2456299.436930 0.992783 0.000382 15
2456299.457363 0.992630 0.000382 15
2456299.477796 0.993553 0.000382 15
2456299.498229 0.992933 0.000382 15
2456299.518662 0.992725 0.000382 15
2456299.539095 0.992741 0.000382 15
2456299.559528 0.992251 0.000382 15
2456299.579961 0.992487 0.000382 15
2456299.600393 0.992923 0.000382 15
2456299.620826 0.992891 0.000382 15
2456299.641259 0.992482 0.000382 15
2456299.661692 0.992054 0.000382 15
2456299.682125 0.992963 0.000382 15
2456299.702558 0.993648 0.000382 15
2456299.722991 0.992898 0.000382 15
2456299.743424 0.993694 0.000382 15
2456299.763856 0.993319 0.000382 15
2456299.784289 0.993666 0.000382 15
2456299.804722 0.993681 0.000382 15
2456299.825155 0.993912 0.000382 15
2456299.845588 0.994450 0.000382 15
2456299.866021 0.994336 0.000382 15
2456299.886454 0.993898 0.000382 15
2456299.906887 0.994777 0.000382 15
2456299.927320 0.994972 0.000382 15
2456299.947752 0.995127 0.000382 15
2456299.968185 0.995130 0.000382 15
2456299.988618 0.994694 0.000382 15
2456300.009051 0.994967 0.000382 15
2456300.029484 0.994755 0.000382 15
2456300.049917 0.994651 0.000382 15
2456300.070350 0.994935 0.000382 15
2456300.090783 0.994047 0.000382 15
2456300.111215 0.994300 0.000382 15
2456300.131648 0.994882 0.000382 15
2456300.152081 0.995329 0.000382 15
2456300.172514 0.995061 0.000382 15
2456300.192947 0.995459 0.000382 15
2456300.213380 0.995311 0.000382 15
2456300.233813 0.994459 0.000382 15
2456300.254246 0.995809 0.000382 15
2456300.274679 0.995753 0.000382 15
2456300.295111 0.995079 0.000382 15
2456300.315544 0.995553 0.000382 15
2456300.335977 0.996184 0.000382 15
2456300.356410 0.996741 0.000382 15
2456300.376843 0.995219 0.000382 15
2456300.397276 0.996974 0.000382 15
2456300.417709 0.996594 0.000382 15
2456300.438142 0.996166 0.000382 15
2456300.458575 0.996225 0.000382 15
2456300.479008 0.996529 0.000382 15
2456300.499441 0.995923 0.000382 15
2456300.519873 0.996158 0.000382 15
2456300.540306 0.996434 0.000382 15
2456300.560739 0.996142 0.000382 15
2456300.581172 0.996611 0.000382 15
2456300.601605 0.997130 0.000382 15
2456300.622038 0.997044 0.000382 15
2456300.642471 0.997322 0.000382 15
2456300.662904 0.997162 0.000382 15
2456300.703769 0.996568 0.000382 15
2456300.724202 0.997425 0.000382 15
2456300.744635 0.997607 0.000382 15
2456300.765068 0.996458 0.000382 15
2456300.785501 0.997380 0.000382 15
2456300.805934 0.997312 0.000382 15
2456300.826367 0.996818 0.000382 15
2456300.846800 0.997437 0.000382 15
2456300.867233 0.997543 0.000382 15
2456300.887665 0.998042 0.000382 15
2456300.908098 0.997581 0.000382 15
2456300.928531 0.997738 0.000382 15
2456300.948964 0.997709 0.000382 15
2456300.969397 0.998597 0.000382 15
2456300.989830 0.997635 0.000382 15
2456301.010263 0.998574 0.000382 15
2456301.030696 0.998878 0.000382 15
2456301.051129 0.997851 0.000382 15
2456301.071562 0.998796 0.000382 15
2456301.091995 0.998413 0.000382 15
2456301.112427 0.998461 0.000382 15
2456301.132860 0.998736 0.000382 15
2456301.153293 0.999324 0.000382 15
2456301.173726 0.998964 0.000382 15
2456301.194159 0.998870 0.000382 15
2456301.214592 0.998624 0.000382 15
2456301.235025 0.999010 0.000382 15
2456301.255458 1.000039 0.000382 15
2456301.275891 0.999214 0.000382 15
2456301.296324 0.999301 0.000382 15
2456301.316757 0.999565 0.000382 15
2456301.337189 0.999470 0.000382 15
2456301.357622 0.998788 0.000382 15
2456301.378055 0.999251 0.000382 15
2456301.398488 0.999635 0.000382 15
2456301.418921 1.000199 0.000382 15
2456301.439354 1.000212 0.000382 15
2456301.459787 1.000171 0.000382 15
2456301.480220 1.000212 0.000382 15
2456301.500653 0.999641 0.000382 15
2456301.521086 1.000312 0.000382 15
2456301.541518 0.999748 0.000382 15
2456301.561951 1.000649 0.000382 15
2456301.582384 1.000008 0.000382 15
2456301.602817 1.000356 0.000382 15
2456301.623250 0.999737 0.000382 15
2456301.643683 1.000889 0.000382 15
2456301.664116 1.000604 0.000382 15
2456301.684549 1.000523 0.000382 15
2456301.704982 1.000834 0.000382 15
2456301.725415 1.000337 0.000382 15
2456301.745848 0.999774 0.000382 15
2456301.766280 1.001808 0.000382 15
2456301.786713 1.000989 0.000382 15
2456301.807146 1.000342 0.000382 15
2456301.827579 1.001208 0.000382 15
2456301.848012 1.001136 0.000382 15
2456301.868445 1.001238 0.000382 15
2456301.888878 1.001407 0.000382 15
2456301.909311 1.000764 0.000382 15
2456301.929744 1.001270 0.000382 15
2456301.950177 1.001642 0.000382 15
2456301.970610 1.001383 0.000382 15
2456301.991042 1.001442 0.000382 15
2456302.011475 1.000721 0.000382 15
2456302.031908 1.001972 0.000382 15
2456302.052341 1.001923 0.000382 15
2456302.072774 1.002293 0.000382 15
2456302.093207 1.002370 0.000382 15
2456302.113640 1.001680 0.000382 15
2456302.134073 1.002223 0.000382 15
2456302.154506 1.002166 0.000382 15
2456302.174939 1.002092 0.000382 15
2456302.195372 1.002448 0.000383 15
2456302.215805 1.002403 0.000382 15
2456302.236237 1.001781 0.000382 15
2456302.256670 1.002556 0.000383 15
2456302.277103 1.002640 0.000383 15
2456302.297536 1.002953 0.000383 15
2456302.317969 1.002271 0.000382 15
2456302.338402 1.002280 0.000382 15
2456302.358835 1.002984 0.000383 15
2456302.379268 1.003023 0.000383 15
2456302.399701 1.003285 0.000383 15
2456302.420134 1.002789 0.000383 15
2456302.440567 1.003020 0.000383 15
2456302.461000 1.002074 0.000383 15
2456302.481432 1.003256 0.000383 15
2456302.501865 1.003607 0.000383 15
2456302.522298 1.003463 0.000383 15
2456302.542731 1.004147 0.000383 15
2456302.563164 1.003850 0.000383 15
2456302.583597 1.002738 0.000383 15
2456302.604030 1.003515 0.000383 15
2456302.624463 1.003579 0.000383 15
2456302.644896 1.003604 0.000383 15
2456302.665329 1.005287 0.000383 15
2456302.685762 1.004017 0.000383 15
2456302.706195 1.003545 0.000383 15
2456302.726627 1.004123 0.000383 15
2456302.747060 1.003713 0.000383 15
2456302.767493 1.004391 0.000383 15
2456302.787926 1.003958 0.000383 15
2456302.808359 1.004920 0.000383 15
2456302.828792 1.003864 0.000383 15
2456302.849225 1.004567 0.000383 15
2456302.869658 1.004813 0.000383 15
2456302.890091 1.003930 0.000383 15
2456302.910524 1.005149 0.000383 15
2456302.930957 1.004546 0.000383 15
2456302.951390 1.004726 0.000383 15
2456302.971823 1.005380 0.000383 15
2456302.992255 1.004829 0.000383 15
2456303.012688 1.004708 0.000383 15
2456303.033121 1.005905 0.000383 15
2456303.053554 1.004557 0.000383 15
2456303.073987 1.006011 0.000383 15
2456303.094420 1.006842 0.000383 15
2456303.114853 1.005821 0.000383 15
2456303.135286 1.005675 0.000383 15
2456303.155719 1.006470 0.000383 15
2456303.176152 1.005420 0.000383 15
2456303.196585 1.005692 0.000383 15
2456303.217018 1.005204 0.000383 15
2456303.237451 1.006723 0.000383 15
2456303.257884 1.005709 0.000383 15
2456303.278316 1.005478 0.000383 15
2456303.298749 1.006243 0.000383 15
2456303.319182 1.005926 0.000383 15
2456303.339615 1.006485 0.000383 15
2456303.360048 1.005561 0.000383 15
2456303.380481 1.006514 0.000383 15
2456303.400914 1.006124 0.000383 15
2456303.421347 1.006822 0.000383 15
2456303.441780 1.005866 0.000383 15
2456303.462213 1.006323 0.000383 15
2456303.482646 1.006242 0.000383 15
2456303.503079 1.006185 0.000383 15
2456303.523512 1.006055 0.000383 15
2456303.543945 1.007290 0.000383 15
2456303.564377 1.007056 0.000383 15
2456303.584810 1.006304 0.000383 15
2456303.605243 1.007054 0.000383 15
2456303.625676 1.006626 0.000383 15
2456303.646109 1.007396 0.000383 15
2456303.686975 1.006864 0.000383 15
2456303.707408 1.007247 0.000383 15
2456303.727841 1.007221 0.000383 15
2456303.748274 1.007266 0.000383 15
2456303.768707 1.006748 0.000383 15
2456303.789140 1.006750 0.000383 15
2456303.809573 1.007314 0.000383 15
2456303.830006 1.007779 0.000383 15
2456303.850439 1.007499 0.000383 15
2456303.870872 1.007690 0.000383 15
2456303.891304 1.007397 0.000383 15
2456303.911737 1.007848 0.000383 15
2456303.932170 1.008260 0.000383 15
2456303.952603 1.007683 0.000383 15
2456303.973036 1.007373 0.000383 15
2456303.993469 1.007738 0.000383 15
2456304.013902 1.008049 0.000383 15
2456304.034335 1.008101 0.000383 15
2456304.054768 1.007680 0.000383 15
2456304.075201 1.008216 0.000383 15
2456304.095634 1.008031 0.000383 15
2456304.116067 1.008667 0.000383 15
2456304.136500 1.008163 0.000383 15
2456305.117283 1.002243 0.000355 16
2456305.137716 1.003184 0.000355 16
2456305.158149 1.002585 0.000355 16
2456305.178582 1.003074 0.000355 16
2456305.199015 1.002044 0.000355 16
2456305.219448 1.003138 0.000355 16
2456305.239881 1.002325 0.000355 16
2456305.260314 1.002573 0.000355 16
2456305.280747 1.002537 0.000355 16
2456305.301180 1.003029 0.000355 16
2456305.321613 1.002548 0.000355 16
2456305.342046 1.002646 0.000355 16
2456305.362479 1.002843 0.000355 16
2456305.382912 1.002782 0.000355 16
2456305.403345 1.003199 0.000355 16
2456305.423778 1.003476 0.000355 16
2456305.444211 1.003223 0.000355 16
2456305.464644 1.003236 0.000355 16
2456305.485077 1.003138 0.000355 16
2456305.505510 1.003458 0.000355 16
2456305.525943 1.003072 0.000355 16
2456305.546376 1.003130 0.000355 16
2456305.566809 1.003184 0.000355 16
2456305.587241 1.003161 0.000355 16
2456305.607674 1.003629 0.000355 16
2456305.628107 1.003017 0.000355 16
2456305.648540 1.003227 0.000355 16
2456305.668973 1.003502 0.000355 16
2456305.689406 1.003425 0.000355 16
2456305.709839 1.003607 0.000355 16
2456305.730272 1.002958 0.000355 16
2456305.750705 1.003601 0.000355 16
2456305.771138 1.003469 0.000355 16
2456305.791571 1.003558 0.000355 16
2456305.812004 1.003312 0.000355 16
2456305.832437 1.003991 0.000355 16
2456305.852870 1.003193 0.000355 16
2456305.873303 1.003268 0.000355 16
2456305.893736 1.003682 0.000355 16
2456305.914169 1.002753 0.000355 16
2456305.934602 1.004068 0.000355 16
2456305.975468 1.005035 0.000355 16
2456305.995901 1.003999 0.000355 16
2456306.016334 1.003407 0.000355 16
2456306.036767 1.003942 0.000355 16
2456306.057200 1.003121 0.000355 16
2456306.077632 1.003918 0.000355 16
2456306.098065 1.003628 0.000355 16
2456306.118498 1.003625 0.000355 16
2456306.138931 1.004717 0.000355 16
2456306.159364 1.004103 0.000355 16
2456306.179797 1.003828 0.000355 16
2456306.200230 1.003017 0.000355 16
2456306.220663 1.004952 0.000355 16
2456306.241096 1.004015 0.000355 16
2456306.261529 1.004606 0.000355 16
2456306.281962 1.004286 0.000355 16
2456306.302395 1.003789 0.000355 16
2456306.322828 1.004159 0.000355 16
2456306.343261 1.004126 0.000355 16
2456306.363694 1.004577 0.000355 16
2456306.384127 1.004279 0.000355 16
2456306.404560 1.003994 0.000355 16
2456306.424993 1.004337 0.000355 16
2456306.445426 1.004562 0.000355 16
2456306.465859 1.005244 0.000355 16
2456306.486292 1.004681 0.000355 16
2456306.506725 1.004294 0.000355 16
2456306.527158 1.004175 0.000355 16
2456306.547591 1.004168 0.000355 16
2456306.568024 1.004882 0.000355 16
2456306.588457 1.005039 0.000355 16
2456306.608890 1.004560 0.000355 16
2456306.649756 1.004263 0.000355 16
2456306.670189 1.004489 0.000355 16
2456306.690622 1.005219 0.000355 16
2456306.711055 1.005845 0.000355 16
2456306.731487 1.005636 0.000355 16
2456306.751920 1.004883 0.000355 16
2456306.772353 1.005677 0.000356 16
2456306.792786 1.005260 0.000356 16
2456306.813219 1.005134 0.000355 16
2456306.833652 1.005239 0.000355 16
2456306.854085 1.004835 0.000355 16
2456306.874518 1.005128 0.000355 16
2456306.894951 1.004818 0.000355 16
2456306.915384 1.004575 0.000355 16
2456306.935817 1.005017 0.000355 16
2456306.956250 1.005740 0.000355 16
2456306.976683 1.005216 0.000355 16
2456306.997116 1.006424 0.000356 16
2456307.017549 1.004462 0.000355 16
2456307.037982 1.005232 0.000355 16
2456307.058415 1.005399 0.000355 16
2456307.078848 1.005145 0.000355 16
2456307.099281 1.005543 0.000356 16
2456307.119714 1.005834 0.000356 16
2456307.140147 1.005317 0.000356 16
2456307.160580 1.005924 0.000356 16
2456307.181013 1.005847 0.000356 16
2456307.201446 1.005456 0.000356 16
2456307.221879 1.005342 0.000356 16
2456307.242312 1.005955 0.000356 16
2456307.262745 1.006096 0.000356 16
2456307.283178 1.005795 0.000356 16
2456307.303611 1.005679 0.000356 16
2456307.324044 1.005173 0.000356 16
2456307.344477 1.005973 0.000356 16
2456307.364910 1.005433 0.000356 16
2456307.385343 1.005823 0.000356 16
2456307.405776 1.005701 0.000356 16
2456307.426209 1.005775 0.000356 16
2456307.446642 1.005529 0.000356 16
2456307.467075 1.006135 0.000356 16
2456307.487508 1.006369 0.000356 16
2456307.507941 1.006421 0.000356 16
2456307.528374 1.006281 0.000356 16
2456307.548807 1.005499 0.000356 16
2456307.569240 1.006331 0.000356 16
2456307.589673 1.005738 0.000356 16
2456307.610106 1.005929 0.000356 16
2456307.630539 1.005635 0.000356 16
2456307.650972 1.006223 0.000356 16
2456307.671404 1.006625 0.000356 16
2456307.691837 1.006630 0.000356 16
2456307.712270 1.005274 0.000356 16
2456307.732704 1.006663 0.000356 16
2456307.753136 1.006635 0.000356 16
2456307.773569 1.005600 0.000356 16
2456307.794002 1.005872 0.000356 16
2456307.814435 1.006741 0.000356 16
2456307.834868 1.006765 0.000356 16
2456307.855301 1.006757 0.000356 16
2456307.875734 1.006448 0.000356 16
2456307.896167 1.006193 0.000356 16
2456307.916600 1.006189 0.000356 16
2456307.937033 1.006533 0.000356 16
2456307.957466 1.006711 0.000356 16
2456307.977899 1.006161 0.000356 16
2456307.998332 1.006780 0.000356 16
2456308.018765 1.005480 0.000356 16
2456308.039198 1.006892 0.000356 16
2456308.059631 1.006346 0.000356 16
2456308.080064 1.006722 0.000356 16
2456308.100497 1.006633 0.000356 16
2456308.120930 1.007590 0.000356 16
2456308.141363 1.006543 0.000356 16
2456308.161796 1.014138 0.000359 16
2456308.182229 1.006556 0.000356 16
2456308.202662 1.006662 0.000356 16
2456308.223095 1.006997 0.000356 16
2456308.243528 1.006952 0.000356 16
2456308.263961 1.007328 0.000356 16
2456308.284394 1.006936 0.000356 16
2456308.304827 1.006826 0.000356 16
2456308.325260 1.007269 0.000356 16
2456308.345693 1.007441 0.000356 16
2456308.366126 1.007361 0.000356 16
2456308.386559 1.006784 0.000356 16
2456308.406992 1.007366 0.000356 16
2456308.427425 1.007564 0.000356 16
2456308.447858 1.006886 0.000356 16
2456308.468291 1.007279 0.000356 16
2456308.488724 1.007019 0.000356 16
2456308.509157 1.006873 0.000356 16
2456308.529590 1.006931 0.000356 16
2456308.550023 1.007056 0.000356 16
2456308.570456 1.007967 0.000356 16
2456308.590889 1.006827 0.000356 16
2456308.611322 1.007052 0.000356 16
2456308.631755 1.007574 0.000356 16
2456308.652188 1.006791 0.000356 16
2456308.672621 1.007038 0.000356 16
2456308.693054 1.007087 0.000356 16
2456308.713487 1.006705 0.000356 16
2456308.733920 1.007323 0.000356 16
2456308.754353 1.006901 0.000356 16
2456308.774786 1.008011 0.000356 16
2456308.795219 1.007229 0.000356 16
2456308.815652 1.007506 0.000356 16
2456308.836085 1.006988 0.000356 16
2456308.856518 1.007231 0.000356 16
2456308.876951 1.006511 0.000356 16
2456308.897384 1.007248 0.000356 16
2456308.917817 1.007620 0.000356 16
2456308.938250 1.006868 0.000356 16
2456308.958683 1.007111 0.000356 16
2456308.979116 1.007467 0.000356 16
2456308.999549 1.007107 0.000356 16
2456309.019982 1.006540 0.000356 16
2456309.040415 1.007624 0.000356 16
2456309.060848 1.007211 0.000356 16
2456309.081281 1.008171 0.000356 16
2456309.101714 1.006991 0.000356 16
2456309.122147 1.005855 0.000356 16
2456309.142580 1.007784 0.000356 16
2456309.163013 1.006574 0.000356 16
2456309.183446 1.007015 0.000356 16
2456309.203879 1.006658 0.000356 16
2456309.224312 1.007767 0.000356 16
2456309.244745 1.006314 0.000356 16
2456309.265178 1.007486 0.000356 16
2456309.285611 1.007376 0.000356 16
2456309.306044 1.006832 0.000356 16
2456309.326477 1.007033 0.000356 16
2456309.346910 1.007106 0.000356 16
2456309.367343 1.007220 0.000356 16
2456309.387776 1.007779 0.000356 16
2456309.408209 1.007267 0.000356 16
2456309.428642 1.006981 0.000356 16
2456309.449075 1.007754 0.000356 16
2456309.469508 1.007726 0.000356 16
2456309.489941 1.007113 0.000356 16
2456309.510374 1.007054 0.000356 16
2456309.530807 1.007011 0.000356 16
2456309.551240 1.007515 0.000356 16
2456309.571673 1.007822 0.000356 16
2456309.592106 1.007138 0.000356 16
2456309.632972 1.007530 0.000356 16
2456309.653405 1.006856 0.000356 16
2456309.673838 1.006638 0.000356 16
2456309.694271 1.007175 0.000356 16
2456309.714704 1.006518 0.000356 16
2456309.735137 1.006997 0.000356 16
2456309.755570 1.007248 0.000356 16
2456309.776003 1.006497 0.000356 16
2456309.796436 1.006689 0.000356 16
2456309.816869 1.006706 0.000356 16
2456309.837302 1.006765 0.000356 16
2456309.857735 1.007160 0.000356 16
2456309.878168 1.006285 0.000356 16
2456309.898602 1.007009 0.000356 16
2456309.919034 1.006516 0.000356 16
2456309.939467 1.007616 0.000356 16
2456309.959901 1.006377 0.000356 16
2456309.980334 1.007384 0.000356 16
2456310.000767 1.007243 0.000356 16
2456310.021200 1.006190 0.000356 16
2456310.041633 1.006464 0.000356 16
2456310.062066 1.006885 0.000356 16
2456310.082499 1.007019 0.000356 16
2456310.102932 1.007164 0.000356 16
2456310.123365 1.007341 0.000356 16
2456310.143798 1.006286 0.000356 16
2456310.164231 1.006693 0.000356 16
2456310.184664 1.006590 0.000356 16
2456310.205097 1.006668 0.000356 16
2456310.225530 1.006490 0.000356 16
2456310.245963 1.006230 0.000356 16
2456310.266396 1.006366 0.000356 16
2456310.286829 1.006876 0.000356 16
2456310.307262 1.006328 0.000356 16
2456321.688495 0.977406 0.000355 16
2456321.708928 0.977350 0.000355 16
2456321.729361 0.977729 0.000355 16
2456321.749794 0.977379 0.000355 16
2456321.770228 0.977665 0.000355 16
2456321.790661 0.976812 0.000355 16
2456321.811094 0.977351 0.000355 16
2456321.831527 0.977244 0.000355 16
2456321.851960 0.977170 0.000355 16
2456321.872394 0.977111 0.000355 16
2456321.892827 0.976955 0.000355 16
2456321.913260 0.977809 0.000355 16
2456321.933693 0.978483 0.000355 16
2456321.954126 0.978071 0.000355 16
2456321.974560 0.977893 0.000355 16
2456321.994993 0.977037 0.000355 16
2456322.015426 0.976915 0.000355 16
2456322.035859 0.977498 0.000355 16
2456322.056292 0.978110 0.000355 16
2456322.076725 0.977393 0.000355 16
2456322.097159 0.977969 0.000355 16
2456322.117592 0.978152 0.000355 16
2456322.138025 0.977631 0.000355 16
2456322.158458 0.978262 0.000355 16
2456322.178891 0.977644 0.000355 16
2456322.199325 0.977458 0.000355 16
2456322.219758 0.977794 0.000355 16
2456322.240191 0.978162 0.000355 16
2456322.260624 0.977502 0.000355 16
2456322.281057 0.977685 0.000355 16
2456322.301491 0.977669 0.000355 16
2456322.321924 0.978426 0.000356 16
2456322.342357 0.978155 0.000355 16
2456322.362790 0.977957 0.000355 16
2456322.383223 0.978493 0.000356 16
2456322.403657 0.978238 0.000356 16
2456322.424090 0.978508 0.000356 16
2456322.444523 0.979058 0.000356 16
2456322.464956 0.978360 0.000356 16
2456322.485389 0.978492 0.000356 16
2456322.505823 0.978080 0.000356 16
2456322.526256 0.978999 0.000356 16
2456322.546689 0.978044 0.000356 16
2456322.567122 0.978633 0.000356 16
2456322.587555 0.979111 0.000356 16
2456322.607989 0.978897 0.000356 16
2456322.628422 0.978014 0.000356 16
2456322.648855 0.978284 0.000356 16
2456322.669288 0.979039 0.000356 16
2456322.689721 0.979129 0.000356 16
2456322.710155 0.979220 0.000356 16
2456322.730588 0.979147 0.000356 16
2456322.751021 0.979314 0.000356 16
2456322.771454 0.978905 0.000356 16
2456322.812321 0.978626 0.000356 16
2456322.832754 0.979237 0.000356 16
2456322.853187 0.979458 0.000356 16
2456322.873620 0.978981 0.000356 16
2456322.894053 0.980008 0.000356 16
2456322.914487 0.979229 0.000356 16
2456322.934920 0.979657 0.000356 16
2456322.955353 0.980292 0.000356 16
2456322.975786 0.979827 0.000356 16
2456322.996220 0.979341 0.000356 16
2456323.016653 0.979870 0.000356 16
2456323.037086 0.980028 0.000356 16
2456323.057519 0.980323 0.000356 16
2456323.077952 0.980684 0.000356 16
2456323.098386 0.980120 0.000356 16
2456323.118819 0.980636 0.000356 16
2456323.139252 0.980566 0.000356 16
2456323.159685 0.981068 0.000356 16
2456323.180118 0.980966 0.000356 16
2456323.200552 0.980896 0.000356 16
2456323.220985 0.981016 0.000356 16
2456323.241418 0.980964 0.000356 16
2456323.261851 0.981693 0.000356 16
2456323.282285 0.981482 0.000356 16
2456323.302718 0.981106 0.000356 16
2456323.323151 0.981388 0.000356 16
2456323.343584 0.981188 0.000356 16
2456323.364017 0.980927 0.000356 16
2456323.384451 0.981065 0.000356 16
2456323.404884 0.981160 0.000356 16
2456323.425317 0.982612 0.000356 16
2456323.445750 0.981511 0.000356 16
2456323.466183 0.981737 0.000356 16
2456323.486617 0.982119 0.000356 16
2456323.507050 0.981907 0.000356 16
2456323.527483 0.981957 0.000356 16
2456323.547916 0.981689 0.000356 16
2456323.568349 0.981650 0.000356 16
2456323.588783 0.981964 0.000356 16
2456323.609216 0.982071 0.000356 16
2456323.629649 0.981966 0.000356 16
2456323.650082 0.981463 0.000356 16
2456323.670516 0.981908 0.000356 16
2456323.690949 0.983351 0.000356 16
2456323.711382 0.982444 0.000356 16
2456323.731815 0.982698 0.000356 16
2456323.752248 0.982945 0.000356 16
2456323.772682 0.982226 0.000356 16
2456323.793115 0.982746 0.000356 16
2456323.813548 0.982886 0.000356 16
2456323.833981 0.982659 0.000356 16
2456323.854415 0.982184 0.000356 16
2456323.874848 0.982947 0.000356 16
2456323.895281 0.982544 0.000356 16
2456323.915714 0.983534 0.000356 16
2456323.936147 0.982836 0.000356 16
2456323.956581 0.983267 0.000356 16
2456323.977014 0.982935 0.000356 16
2456323.997447 0.984289 0.000356 16
2456324.017880 0.983673 0.000356 16
2456324.038314 0.983774 0.000356 16
2456324.058747 0.983935 0.000356 16
2456324.079180 0.983964 0.000356 16
2456324.099613 0.984268 0.000356 16
2456324.120046 0.984197 0.000356 16
2456324.140480 0.983834 0.000356 16
2456324.160913 0.983322 0.000356 16
2456324.181346 0.984178 0.000356 16
2456324.201779 0.984050 0.000356 16
2456324.222213 0.983997 0.000356 16
2456324.242646 0.984604 0.000356 16
2456324.263079 0.985047 0.000356 16
2456324.283512 0.983754 0.000356 16
2456324.303945 0.984008 0.000356 16
2456324.324379 0.984203 0.000356 16
2456324.344812 0.984751 0.000356 16
2456324.365245 0.984790 0.000356 16
2456324.385678 0.984044 0.000356 16
2456324.406112 0.985333 0.000356 16
2456324.426545 0.984176 0.000356 16
2456324.446978 0.985360 0.000356 16
2456324.467411 0.985264 0.000356 16
2456324.487845 0.984118 0.000356 16
2456324.508278 0.985187 0.000356 16
2456324.528711 0.985483 0.000356 16
2456324.549144 0.985913 0.000356 16
2456324.569578 0.985623 0.000356 16
2456324.590011 0.985563 0.000356 16
2456324.610444 0.985690 0.000356 16
2456324.630877 0.985182 0.000356 16
2456324.651310 0.985543 0.000356 16
2456324.671744 0.984974 0.000356 16
2456324.692177 0.985878 0.000356 16
2456324.712610 0.985874 0.000356 16
2456324.733043 0.986157 0.000356 16
2456324.753477 0.986367 0.000356 16
2456324.773910 0.985897 0.000356 16
2456324.794343 0.986339 0.000356 16
2456324.814776 0.986666 0.000356 16
2456324.835210 0.986964 0.000356 16
2456324.855643 0.986835 0.000356 16
2456324.876076 0.986654 0.000356 16
2456324.896509 0.986620 0.000356 16
2456324.916942 0.987072 0.000356 16
2456324.937376 0.986856 0.000356 16
2456324.957809 0.987804 0.000356 16
2456324.978242 0.986746 0.000356 16
2456324.998675 0.987167 0.000356 16
2456325.019109 0.987054 0.000356 16
2456325.039542 0.987780 0.000356 16
2456325.059975 0.987433 0.000356 16
2456325.080408 0.987534 0.000356 16
2456325.100842 0.987566 0.000356 16
2456325.121275 0.987697 0.000356 16
2456325.141708 0.987904 0.000356 16
2456325.162141 0.987222 0.000356 16
2456325.182575 0.987709 0.000356 16
2456325.203008 0.987489 0.000356 16
2456325.223441 0.987692 0.000356 16
2456325.243874 0.987759 0.000356 16
2456325.264308 0.987671 0.000356 16
2456325.284741 0.988021 0.000356 16
2456325.305174 0.988108 0.000356 16
2456325.325607 0.988176 0.000356 16
2456325.346041 0.988491 0.000356 16
2456325.366474 0.988626 0.000356 16
2456325.386907 0.988242 0.000356 16
2456325.407340 0.989036 0.000356 16
2456325.427774 0.988451 0.000356 16
2456325.448207 0.988402 0.000356 16
2456325.468640 0.988474 0.000356 16
2456325.489073 0.989121 0.000356 16
2456325.509507 0.989789 0.000356 16
2456325.529940 0.989070 0.000356 16
2456325.550373 0.988738 0.000356 16
2456325.570806 0.988965 0.000356 16
2456325.591240 0.988369 0.000356 16
2456325.611673 0.989042 0.000356 16
2456325.632106 0.989944 0.000356 16
2456325.652539 0.989057 0.000356 16
2456325.672972 0.989483 0.000356 16
2456325.693406 0.989981 0.000356 16
2456325.713839 0.989760 0.000356 16
2456325.734272 0.989800 0.000356 16
2456325.754706 0.989608 0.000356 16
2456325.795572 0.990178 0.000356 16
2456325.816005 0.989793 0.000356 16
2456325.836439 0.989860 0.000356 16
2456325.856872 0.990480 0.000356 16
2456325.877305 0.990256 0.000356 16
2456325.897738 0.989818 0.000356 16
2456325.918172 0.990637 0.000356 16
2456325.938605 0.990444 0.000356 16
2456325.959038 0.990266 0.000356 16
2456325.979471 0.990892 0.000356 16
2456325.999905 0.990705 0.000356 16
2456326.020338 0.990306 0.000356 16
2456326.040771 0.990982 0.000356 16
2456326.061204 0.990694 0.000356 16
2456326.081638 0.990842 0.000356 16
2456326.102071 0.989813 0.000356 16
2456326.122504 0.991012 0.000356 16
2456326.142937 0.991021 0.000356 16
2456326.163371 0.991234 0.000356 16
2456326.183804 0.991746 0.000356 16
2456326.204237 0.990515 0.000356 16
2456326.224670 0.991568 0.000356 16
2456326.245104 0.990792 0.000356 16
2456326.265537 0.991382 0.000356 16
2456326.285970 0.991899 0.000357 16
2456326.306404 0.991279 0.000356 16
2456326.326837 0.992014 0.000356 16
2456326.347270 0.991515 0.000356 16
2456326.367703 0.992431 0.000357 16
2456326.388137 0.991807 0.000356 16
2456326.408570 0.992974 0.000357 16
2456326.429003 0.991444 0.000356 16
2456326.449436 0.991787 0.000356 16
2456326.469870 0.992560 0.000357 16
2456326.490303 0.991912 0.000356 16
2456326.510736 0.992903 0.000357 16
2456326.531169 0.992010 0.000356 16
2456326.551603 0.991639 0.000356 16
2456326.572036 0.992666 0.000357 16
2456326.592469 0.992381 0.000357 16
2456326.612902 0.992538 0.000357 16
2456326.633336 0.992890 0.000357 16
2456326.653769 0.992609 0.000357 16
2456326.674202 0.993353 0.000357 16
2456326.694636 0.992893 0.000357 16
2456326.715069 0.993713 0.000357 16
2456326.735502 0.993048 0.000357 16
2456326.755935 0.993664 0.000357 16
2456326.776369 0.992590 0.000357 16
2456326.796802 0.993471 0.000357 16
